user_id,install_date,event_date,country,device,ab_group,acquisition_channel,session_length,revenue
1190,2026-01-15,2026-01-17,DE,iOS,B,Organic,39,10
1190,2026-01-15,2026-01-19,DE,iOS,B,Organic,53,10
1190,2026-01-15,2026-01-20,DE,iOS,B,Organic,53,0
1190,2026-01-15,2026-01-21,DE,iOS,B,Organic,47,0
1190,2026-01-15,2026-01-22,DE,iOS,B,Organic,39,10
1194,2026-01-28,2026-01-28,US,iOS,A,Influencer,22,3
1194,2026-01-28,2026-01-29,US,iOS,A,Influencer,45,8
1194,2026-01-28,2026-02-01,US,iOS,A,Influencer,7,3
1194,2026-01-28,2026-02-05,US,iOS,A,Influencer,53,3
1196,2026-01-07,2026-01-07,US,Android,A,Organic,45,0
1196,2026-01-07,2026-01-08,US,Android,A,Organic,31,0
1197,2026-01-25,2026-01-26,US,iOS,B,Influencer,58,3
1197,2026-01-25,2026-01-29,US,iOS,B,Influencer,44,0
1197,2026-01-25,2026-01-30,US,iOS,B,Influencer,11,8
1197,2026-01-25,2026-02-02,US,iOS,B,Influencer,39,8
1198,2026-01-17,2026-01-17,IN,Android,A,Referral,17,10
1198,2026-01-17,2026-01-18,IN,Android,A,Referral,14,0
1198,2026-01-17,2026-01-19,IN,Android,A,Referral,39,10
1198,2026-01-17,2026-01-20,IN,Android,A,Referral,33,15
1198,2026-01-17,2026-01-22,IN,Android,A,Referral,16,15
1199,2026-01-07,2026-01-08,DE,Android,B,Organic,44,5
